,Combination,B_I,Ker Len,Duplicate Elem Vect,Duplicate
29654,"(15, 16, 17, 27)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 1, 0, 0, 1], [1, 1, 0, 1, 1]])",1,[-1 1 0 0 0],1
29657,"(15, 16, 17, 30)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 1, 0, 0, 1], [1, 1, 1, 1, 1]])",1,[-1 1 0 0 0],1
29658,"(15, 16, 18, 19)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 1, 1, 0], [1, 0, 1, 0, 1]])",1,[-2 1 1 1 1],1
29659,"(15, 16, 18, 20)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 1, 1, 0], [1, 0, 0, 1, 1]])",1,[-2 1 1 1 1],1
29660,"(15, 16, 18, 21)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 1, 1, 0], [0, 1, 1, 1, 0]])",1,[0 0 0 0 1],1
29662,"(15, 16, 18, 23)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 1, 1, 0], [0, 1, 0, 1, 1]])",1,[2 -1 -1 -1 2],1
29663,"(15, 16, 18, 24)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 1, 1, 0], [0, 0, 1, 1, 1]])",1,[2 -1 -1 -1 2],1
29664,"(15, 16, 18, 25)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 1, 1, 0], [1, 1, 1, 1, 0]])",1,[0 0 0 0 1],1
29665,"(15, 16, 18, 26)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 1, 1, 0], [1, 1, 1, 0, 1]])",1,[-2 1 1 1 0],1
29666,"(15, 16, 18, 27)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 1, 1, 0], [1, 1, 0, 1, 1]])",1,[-2 1 1 1 0],1
29667,"(15, 16, 18, 28)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]])",1,[-2 1 1 1 0],1
29669,"(15, 16, 18, 30)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 1, 1, 0], [1, 1, 1, 1, 1]])",1,[2 -1 -1 -1 1],1
29673,"(15, 16, 19, 23)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 1, 0, 1], [0, 1, 0, 1, 1]])",1,[1 1 -2 -2 1],1
29674,"(15, 16, 19, 24)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 1, 0, 1], [0, 0, 1, 1, 1]])",1,[-1 2 -1 -1 2],1
29675,"(15, 16, 19, 25)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 1, 0, 1], [1, 1, 1, 1, 0]])",1,[-1 1 0 0 1],1
29676,"(15, 16, 19, 26)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 1, 0, 1], [1, 1, 1, 0, 1]])",1,[-1 0 1 1 0],1
29677,"(15, 16, 19, 27)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 1, 0, 1], [1, 1, 0, 1, 1]])",1,[-1 0 1 1 0],1
29678,"(15, 16, 19, 28)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 1, 0, 1], [1, 0, 1, 1, 1]])",1,[-1 1 0 0 1],1
29679,"(15, 16, 19, 29)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 1, 0, 1], [0, 1, 1, 1, 1]])",1,[0 1 -1 -1 1],1
29680,"(15, 16, 19, 30)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 1, 0, 1], [1, 1, 1, 1, 1]])",1,[0 1 -1 -1 1],1
29681,"(15, 16, 20, 21)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 0, 1, 1], [0, 1, 1, 1, 0]])",1,[-1 2 -1 -1 2],1
29682,"(15, 16, 20, 22)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 0, 1, 1], [0, 1, 1, 0, 1]])",1,[1 1 -2 -2 1],1
29683,"(15, 16, 20, 23)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 0, 1, 1], [0, 1, 0, 1, 1]])",1,[1 1 -2 -2 1],1
29684,"(15, 16, 20, 24)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 0, 1, 1], [0, 0, 1, 1, 1]])",1,[-1 2 -1 -1 2],1
29685,"(15, 16, 20, 25)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 0, 1, 1], [1, 1, 1, 1, 0]])",1,[-1 1 0 0 1],1
29686,"(15, 16, 20, 26)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 0, 1, 1], [1, 1, 1, 0, 1]])",1,[-1 0 1 1 0],1
29687,"(15, 16, 20, 27)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 0, 1, 1], [1, 1, 0, 1, 1]])",1,[-1 0 1 1 0],1
29688,"(15, 16, 20, 28)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 0, 1, 1], [1, 0, 1, 1, 1]])",1,[-1 1 0 0 1],1
29689,"(15, 16, 20, 29)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 0, 1, 1], [0, 1, 1, 1, 1]])",1,[0 1 -1 -1 1],1
29690,"(15, 16, 20, 30)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 0, 1, 1], [1, 1, 1, 1, 1]])",1,[0 1 -1 -1 1],1
29691,"(15, 16, 21, 22)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 1, 1, 1, 0], [0, 1, 1, 0, 1]])",1,[1 -2 1 1 1],1
29692,"(15, 16, 21, 23)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 1, 1, 1, 0], [0, 1, 0, 1, 1]])",1,[1 -2 1 1 1],1
29693,"(15, 16, 21, 24)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 1, 1, 1, 0], [0, 0, 1, 1, 1]])",1,[-1 2 -1 -1 2],1
29694,"(15, 16, 21, 25)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 1, 1, 1, 0], [1, 1, 1, 1, 0]])",1,[0 0 0 0 1],1
29695,"(15, 16, 21, 26)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 1, 1, 1, 0], [1, 1, 1, 0, 1]])",1,[1 -2 1 1 0],1
29696,"(15, 16, 21, 27)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 1, 1, 1, 0], [1, 1, 0, 1, 1]])",1,[1 -2 1 1 0],1
29698,"(15, 16, 21, 29)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1]])",1,[1 -2 1 1 0],1
29699,"(15, 16, 21, 30)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 1, 1, 1, 0], [1, 1, 1, 1, 1]])",1,[-1 2 -1 -1 1],1
29701,"(15, 16, 22, 24)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 1, 1, 0, 1], [0, 0, 1, 1, 1]])",1,[2 -1 -1 -1 2],1
29702,"(15, 16, 22, 25)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 1, 1, 0, 1], [1, 1, 1, 1, 0]])",1,[1 -1 0 0 1],1
29703,"(15, 16, 22, 26)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 1, 1, 0, 1], [1, 1, 1, 0, 1]])",1,[0 -1 1 1 0],1
29704,"(15, 16, 22, 27)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 1, 1, 0, 1], [1, 1, 0, 1, 1]])",1,[0 -1 1 1 0],1
29705,"(15, 16, 22, 28)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 1, 1, 0, 1], [1, 0, 1, 1, 1]])",1,[1 0 -1 -1 1],1
29706,"(15, 16, 22, 29)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 1, 1, 0, 1], [0, 1, 1, 1, 1]])",1,[1 -1 0 0 1],1
29707,"(15, 16, 22, 30)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 1, 1, 0, 1], [1, 1, 1, 1, 1]])",1,[1 0 -1 -1 1],1
29708,"(15, 16, 23, 24)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 0, 1, 1, 1]])",1,[2 -1 -1 -1 2],1
29709,"(15, 16, 23, 25)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 1, 0, 1, 1], [1, 1, 1, 1, 0]])",1,[1 -1 0 0 1],1
29710,"(15, 16, 23, 26)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 1, 0, 1, 1], [1, 1, 1, 0, 1]])",1,[0 -1 1 1 0],1
29711,"(15, 16, 23, 27)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 1, 0, 1, 1], [1, 1, 0, 1, 1]])",1,[0 -1 1 1 0],1
29712,"(15, 16, 23, 28)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 1, 0, 1, 1], [1, 0, 1, 1, 1]])",1,[1 0 -1 -1 1],1
29713,"(15, 16, 23, 29)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 1, 0, 1, 1], [0, 1, 1, 1, 1]])",1,[1 -1 0 0 1],1
29714,"(15, 16, 23, 30)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 1, 0, 1, 1], [1, 1, 1, 1, 1]])",1,[1 0 -1 -1 1],1
29715,"(15, 16, 24, 25)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 0, 1, 1, 1], [1, 1, 1, 1, 0]])",1,[-1 1 0 0 0],1
29716,"(15, 16, 24, 26)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 0, 1, 1, 1], [1, 1, 1, 0, 1]])",1,[-1 1 0 0 0],1
29717,"(15, 16, 24, 27)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 0, 1, 1, 1], [1, 1, 0, 1, 1]])",1,[-1 1 0 0 0],1
29718,"(15, 16, 24, 28)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 0, 1, 1, 1], [1, 0, 1, 1, 1]])",1,[0 1 -1 -1 2],1
29719,"(15, 16, 24, 29)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 0, 1, 1, 1], [0, 1, 1, 1, 1]])",1,[1 0 -1 -1 2],1
29720,"(15, 16, 24, 30)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 0, 1, 1, 1], [1, 1, 1, 1, 1]])",1,[-1 1 0 0 0],1
29721,"(15, 16, 25, 26)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 1, 1, 1, 0], [1, 1, 1, 0, 1]])",1,[-1 1 0 0 0],1
29722,"(15, 16, 25, 27)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 1, 1, 1, 0], [1, 1, 0, 1, 1]])",1,[-1 1 0 0 0],1
29723,"(15, 16, 25, 28)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 1, 1, 1, 0], [1, 0, 1, 1, 1]])",1,[-1 1 0 0 1],1
29724,"(15, 16, 25, 29)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 1, 1, 1, 0], [0, 1, 1, 1, 1]])",1,[1 -1 0 0 1],1
29725,"(15, 16, 25, 30)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 1, 1, 1, 0], [1, 1, 1, 1, 1]])",1,[-1 1 0 0 0],1
29727,"(15, 16, 26, 28)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 1, 1, 0, 1], [1, 0, 1, 1, 1]])",1,[-2 1 1 1 0],1
29728,"(15, 16, 26, 29)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 1, 1, 0, 1], [0, 1, 1, 1, 1]])",1,[1 -2 1 1 0],1
29729,"(15, 16, 26, 30)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 1, 1, 0, 1], [1, 1, 1, 1, 1]])",1,[-1 1 0 0 0],1
29730,"(15, 16, 27, 28)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 1, 0, 1, 1], [1, 0, 1, 1, 1]])",1,[-2 1 1 1 0],1
29731,"(15, 16, 27, 29)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 1, 0, 1, 1], [0, 1, 1, 1, 1]])",1,[1 -2 1 1 0],1
29732,"(15, 16, 27, 30)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 1, 0, 1, 1], [1, 1, 1, 1, 1]])",1,[-1 1 0 0 0],1
29734,"(15, 16, 28, 30)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [1, 0, 1, 1, 1], [1, 1, 1, 1, 1]])",1,[1 0 -1 -1 1],1
29735,"(15, 16, 29, 30)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 1, 0], [0, 1, 1, 1, 1], [1, 1, 1, 1, 1]])",1,[0 1 -1 -1 1],1
29736,"(15, 17, 18, 19)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 0, 1]])",1,[-2 1 1 1 1],1
29740,"(15, 17, 18, 23)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 1, 1, 0], [0, 1, 0, 1, 1]])",1,[-1 -1 2 -1 2],1
29741,"(15, 17, 18, 24)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 1, 1, 0], [0, 0, 1, 1, 1]])",1,[1 -2 1 -2 1],1
29742,"(15, 17, 18, 25)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 1, 1, 0], [1, 1, 1, 1, 0]])",1,[-1 0 1 0 1],1
29743,"(15, 17, 18, 26)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 1, 1, 0], [1, 1, 1, 0, 1]])",1,[-1 1 0 1 0],1
29744,"(15, 17, 18, 27)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 1, 1, 0], [1, 1, 0, 1, 1]])",1,[-1 0 1 0 1],1
29745,"(15, 17, 18, 28)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 1, 1, 0], [1, 0, 1, 1, 1]])",1,[-1 1 0 1 0],1
29746,"(15, 17, 18, 29)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 1, 1, 0], [0, 1, 1, 1, 1]])",1,[0 -1 1 -1 1],1
29747,"(15, 17, 18, 30)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 1, 1, 0], [1, 1, 1, 1, 1]])",1,[0 -1 1 -1 1],1
29748,"(15, 17, 19, 20)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 1, 0, 1], [1, 0, 0, 1, 1]])",1,[-2 1 1 1 1],1
29750,"(15, 17, 19, 22)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 1, 0, 1], [0, 1, 1, 0, 1]])",1,[0 0 0 1 0],1
29751,"(15, 17, 19, 23)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 1, 0, 1], [0, 1, 0, 1, 1]])",1,[-2 1 1 -2 1],1
29752,"(15, 17, 19, 24)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 1, 0, 1], [0, 0, 1, 1, 1]])",1,[-2 1 1 -2 1],1
29753,"(15, 17, 19, 25)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 1, 0, 1], [1, 1, 1, 1, 0]])",1,[-2 1 1 0 1],1
29754,"(15, 17, 19, 26)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 1, 0, 1], [1, 1, 1, 0, 1]])",1,[0 0 0 1 0],1
29755,"(15, 17, 19, 27)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 1, 0, 1], [1, 1, 0, 1, 1]])",1,[-2 1 1 0 1],1
29756,"(15, 17, 19, 28)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 1, 0, 1], [1, 0, 1, 1, 1]])",1,[-2 1 1 0 1],1
29758,"(15, 17, 19, 30)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 1, 0, 1], [1, 1, 1, 1, 1]])",1,[-2 1 1 -1 1],1
29759,"(15, 17, 20, 21)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 0, 1, 1], [0, 1, 1, 1, 0]])",1,[-1 -1 2 -1 2],1
29760,"(15, 17, 20, 22)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 0, 1, 1], [0, 1, 1, 0, 1]])",1,[1 -2 1 -2 1],1
29761,"(15, 17, 20, 23)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 0, 1, 1], [0, 1, 0, 1, 1]])",1,[-1 -1 2 -1 2],1
29762,"(15, 17, 20, 24)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 0, 1, 1], [0, 0, 1, 1, 1]])",1,[1 -2 1 -2 1],1
29763,"(15, 17, 20, 25)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 0, 1, 1], [1, 1, 1, 1, 0]])",1,[-1 0 1 0 1],1
29764,"(15, 17, 20, 26)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 0, 1, 1], [1, 1, 1, 0, 1]])",1,[-1 1 0 1 0],1
29765,"(15, 17, 20, 27)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 0, 1, 1], [1, 1, 0, 1, 1]])",1,[-1 0 1 0 1],1
29766,"(15, 17, 20, 28)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 0, 1, 1], [1, 0, 1, 1, 1]])",1,[-1 1 0 1 0],1
29767,"(15, 17, 20, 29)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 0, 1, 1], [0, 1, 1, 1, 1]])",1,[0 -1 1 -1 1],1
29768,"(15, 17, 20, 30)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 0, 1, 1], [1, 1, 1, 1, 1]])",1,[0 -1 1 -1 1],1
29769,"(15, 17, 21, 22)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 0, 1]])",1,[1 -2 1 1 1],1
29771,"(15, 17, 21, 24)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 1, 1, 1, 0], [0, 0, 1, 1, 1]])",1,[-2 1 1 -2 1],1
29772,"(15, 17, 21, 25)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 1, 1, 1, 0], [1, 1, 1, 1, 0]])",1,[0 -1 1 0 1],1
29773,"(15, 17, 21, 26)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 1, 1, 1, 0], [1, 1, 1, 0, 1]])",1,[1 -1 0 1 0],1
29774,"(15, 17, 21, 27)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 1, 1, 1, 0], [1, 1, 0, 1, 1]])",1,[0 -1 1 0 1],1
29775,"(15, 17, 21, 28)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 1, 1, 1, 0], [1, 0, 1, 1, 1]])",1,[-1 0 1 -1 1],1
29776,"(15, 17, 21, 29)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 1, 1, 1, 0], [0, 1, 1, 1, 1]])",1,[1 -1 0 1 0],1
29777,"(15, 17, 21, 30)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 1, 1, 1, 0], [1, 1, 1, 1, 1]])",1,[-1 0 1 -1 1],1
29778,"(15, 17, 22, 23)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 1, 1, 0, 1], [0, 1, 0, 1, 1]])",1,[1 -2 1 1 1],1
29779,"(15, 17, 22, 24)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 1, 1, 0, 1], [0, 0, 1, 1, 1]])",1,[1 -2 1 -2 1],1
29780,"(15, 17, 22, 25)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 1, 1, 0, 1], [1, 1, 1, 1, 0]])",1,[1 -2 1 0 1],1
29781,"(15, 17, 22, 26)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 1, 1, 0, 1], [1, 1, 1, 0, 1]])",1,[0 0 0 1 0],1
29782,"(15, 17, 22, 27)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 1, 1, 0, 1], [1, 1, 0, 1, 1]])",1,[1 -2 1 0 1],1
29784,"(15, 17, 22, 29)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 1, 1, 0, 1], [0, 1, 1, 1, 1]])",1,[1 -2 1 0 1],1
29785,"(15, 17, 22, 30)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 1, 1, 0, 1], [1, 1, 1, 1, 1]])",1,[1 -2 1 -1 1],1
29786,"(15, 17, 23, 24)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 1, 0, 1, 1], [0, 0, 1, 1, 1]])",1,[-2 1 1 -2 1],1
29787,"(15, 17, 23, 25)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 1, 0, 1, 1], [1, 1, 1, 1, 0]])",1,[0 -1 1 0 1],1
29788,"(15, 17, 23, 26)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 1, 0, 1, 1], [1, 1, 1, 0, 1]])",1,[1 -1 0 1 0],1
29789,"(15, 17, 23, 27)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 1, 0, 1, 1], [1, 1, 0, 1, 1]])",1,[0 -1 1 0 1],1
29790,"(15, 17, 23, 28)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 1, 0, 1, 1], [1, 0, 1, 1, 1]])",1,[-1 0 1 -1 1],1
29791,"(15, 17, 23, 29)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 1, 0, 1, 1], [0, 1, 1, 1, 1]])",1,[1 -1 0 1 0],1
29792,"(15, 17, 23, 30)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 1, 0, 1, 1], [1, 1, 1, 1, 1]])",1,[-1 0 1 -1 1],1
29793,"(15, 17, 24, 25)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 0, 1, 1, 1], [1, 1, 1, 1, 0]])",1,[-1 1 0 0 0],1
29794,"(15, 17, 24, 26)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 0, 1, 1, 1], [1, 1, 1, 0, 1]])",1,[-1 1 0 0 0],1
29795,"(15, 17, 24, 27)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 0, 1, 1, 1], [1, 1, 0, 1, 1]])",1,[-1 1 0 0 0],1
29796,"(15, 17, 24, 28)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 0, 1, 1, 1], [1, 0, 1, 1, 1]])",1,[0 -1 1 -2 1],1
29797,"(15, 17, 24, 29)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 0, 1, 1, 1], [0, 1, 1, 1, 1]])",1,[-1 0 1 -2 1],1
29798,"(15, 17, 24, 30)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [0, 0, 1, 1, 1], [1, 1, 1, 1, 1]])",1,[-1 1 0 0 0],1
29799,"(15, 17, 25, 26)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 1, 1, 1, 0], [1, 1, 1, 0, 1]])",1,[-1 1 0 0 0],1
29801,"(15, 17, 25, 28)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 1, 1, 1, 0], [1, 0, 1, 1, 1]])",1,[-2 1 1 0 1],1
29802,"(15, 17, 25, 29)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 1, 1, 1, 0], [0, 1, 1, 1, 1]])",1,[1 -2 1 0 1],1
29803,"(15, 17, 25, 30)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 1, 1, 1, 0], [1, 1, 1, 1, 1]])",1,[-1 1 0 0 0],1
29804,"(15, 17, 26, 27)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 1, 1, 0, 1], [1, 1, 0, 1, 1]])",1,[-1 1 0 0 0],1
29805,"(15, 17, 26, 28)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 1, 1, 0, 1], [1, 0, 1, 1, 1]])",1,[-1 1 0 1 0],1
29806,"(15, 17, 26, 29)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 1, 1, 0, 1], [0, 1, 1, 1, 1]])",1,[1 -1 0 1 0],1
29807,"(15, 17, 26, 30)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 1, 1, 0, 1], [1, 1, 1, 1, 1]])",1,[-1 1 0 0 0],1
29808,"(15, 17, 27, 28)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 1, 0, 1, 1], [1, 0, 1, 1, 1]])",1,[-2 1 1 0 1],1
29809,"(15, 17, 27, 29)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 1, 0, 1, 1], [0, 1, 1, 1, 1]])",1,[1 -2 1 0 1],1
29810,"(15, 17, 27, 30)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 1, 0, 1, 1], [1, 1, 1, 1, 1]])",1,[-1 1 0 0 0],1
29812,"(15, 17, 28, 30)","Matrix([[1, 1, 1, 0, 0], [1, 1, 0, 0, 1], [1, 0, 1, 1, 1], [1, 1, 1, 1, 1]])",1,[-1 0 1 -1 1],1
